,ID,L,b1,t_p,t_w,h_w,d1_plate,d4_plate,d2_plate,s_plate,d1_walls,d4_walls,s_walls,fcc,fsy,s,beta,alpha_l,h_v,l_v,oo,uu,d3_plate,d3_walls,d2_walls,fsu_fac,esu,h_G,gamma_E,phi_k,q_Gl,b_Bs,Q_k,l_sec,b_sec1_b1,b_sec2_b1,h_S1_3,h_S7_9,mesh_size_factor,b2,b_sec1_b2,b_sec2_b2,ecu,fsu,eta_min_s,x_s,y_s,z_s,Location_s,GP_count_s,eta_min_c,x_c,y_c,z_c,Location_c,GP_count_c
211,211,8822.830957433282,10388.449178518194,399.0410003912688,655.6656275266093,2129.14176475382,14.874853337278113,22.269609989700644,28.38307243658955,390.9119931590244,27.659901740320866,16.132680054501332,131.125299160021,39.8876177961507,304.3568613035419,0.1748279790480863,42.41021453860815,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,10388.449178518194,0.33,0.33,-0.002,328.70541020782525,2.1928784541170567,5955.13427734375,4350.7841796875,-352.0950012207031,eta_1_x,0.0,1.2429850349395046,5472.16015625,3816.3818359375,-352.0950012207031,eta_3_top,0.0
212,212,12410.495785852305,6591.801236979941,233.39251540113003,1072.346866613998,2488.3718536363485,20.97099233744804,15.743457741990026,19.48070218040935,118.81813677493416,28.36958908200052,28.045555766176047,425.5664887858982,49.07984404916876,414.5698969313572,0.8769122826806235,28.613328021593663,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,6591.801236979941,0.33,0.33,-0.002,447.7354886858658,1.6593093722267729,6473.39501953125,131.78176879882812,-186.71401977539065,eta_4_x,0.0,1.5376888972108904,6473.39501953125,131.78176879882812,-186.71401977539065,eta_3_bot,0.0
213,213,8373.41553511071,17426.448162467117,897.2435008911475,275.11571190458625,2290.43923311205,15.251295739806409,29.097330052616595,21.038479095587395,197.4676316081197,28.267848078484363,19.88385842391447,126.09093508573358,43.39401237270567,361.7029517494332,0.3990375002408908,-35.23698486766023,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,17426.448162467117,0.33,0.33,-0.002,390.6391878893879,1.8459377564350128,173.6103515625,4592.03857421875,-858.23291015625,eta_1_x,0.0,3.3102511598009903,173.6103515625,8008.58837890625,-2591.56689453125,eta_3_top,0.0
214,214,14873.343566445685,8327.413281498095,938.5068350405506,634.5616985575798,2003.049921385685,14.71815757095454,10.366890073902551,12.63646411598224,122.94549599938408,19.13967985266503,23.571101400529308,491.8237582504789,46.590275100869576,431.2143098687004,0.6513979331962977,0.4567768282362751,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,8327.413281498095,0.33,0.33,-0.002,465.7114546581964,1.589441450477426,8028.2490234375,13957.419921875,-2801.869873046875,eta_2_x,0.0,2.8004340842808304,8028.2490234375,13957.419921875,-1459.8260498046875,eta_3_bot,0.0
215,215,16336.206445433369,16576.956499235763,1168.425421662676,324.8224349339211,2785.042450440493,22.620458428959125,13.757014929620684,23.84190673004836,97.94485644653952,10.511802305344656,12.425944900528547,391.6417055443458,34.91596124705444,450.5663402318908,0.8889285336245372,46.2492064524214,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,16576.956499235763,0.33,0.33,-0.002,486.6116474504421,1.4813910645463897,15836.1064453125,15890.8857421875,-1893.2679443359373,eta_4_x,0.0,2.546160882430793,16378.4462890625,15890.8857421875,-1362.6461181640625,eta_3_bot,0.0
216,216,13814.286342717653,18990.87827109573,599.6052584537097,777.926400740911,2303.912017903277,26.84179474576287,12.569923005945276,12.404323226292144,143.5111147740302,12.715717514878826,10.929877251706625,229.486089877102,26.520842849880097,433.43572053449776,0.8024516350618864,-32.66412569747386,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,18990.87827109573,0.33,0.33,-0.002,468.1105781772576,1.573881566895717,9069.392578125,12689.8291015625,-1199.2276611328125,eta_4_x,0.0,2.564080552442675,11298.3251953125,6091.67578125,-551.6368408203125,eta_3_top,0.0
217,217,16617.19086086923,14256.526014180776,912.796291587164,530.8717447909816,4266.223280933386,29.65063400992945,18.009472405561155,27.054293900059708,311.28924751036413,22.588638955904624,20.03446062035941,311.0955176446083,36.54848337496519,436.1960807143043,0.2145455248764919,38.92802754073076,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,14256.526014180776,0.33,0.33,-0.002,471.0917671714487,1.5273462312620911,14000.44140625,15868.0712890625,-2023.135498046875,eta_4_x,0.0,1.0399083411271566,14000.44140625,8332.1123046875,-851.9431762695312,eta_3_top,0.0
218,218,11749.146911157635,14822.477914533516,602.0502456565749,1042.2953612624026,3905.835611684132,12.468132235577349,22.02692121492928,12.465664517623988,293.78828732955344,27.531056198405075,17.925833434923824,465.93530225988775,32.836514264074765,349.0438762422171,0.5983846268112752,-49.9226500579388,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,14822.477914533516,0.33,0.33,-0.002,376.9673863415945,1.9141390396024545,344.5594787597656,5703.71630859375,-554.8306274414062,eta_1_x,0.0,2.563528071778736,2916.3857421875,5003.134765625,-554.8306274414062,eta_3_top,0.0
219,219,10916.128634951849,12392.914197258877,625.3846308697523,1031.323173076934,4160.092264383617,19.007163735974963,13.748079741888557,29.5694686678742,242.0911870339236,29.1780003312712,20.79098249221476,483.1876676456799,49.9675724807116,400.20843459952766,0.3925394394440896,-17.898792340355893,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,12392.914197258877,0.33,0.33,-0.002,432.2251093674899,1.733466428826803,288.0824890136719,9540.1357421875,-578.185791015625,eta_4_x,0.0,5.050350417469172,288.0824890136719,5297.51708984375,-578.185791015625,eta_3_top,0.0
220,220,5480.174314987527,7356.907286260687,991.4977999775396,216.64387945139163,4520.468555156695,23.500811918511143,19.044603084750097,27.35671490834845,327.8376989148172,28.575997070578783,26.75367241353044,481.3149336875667,34.82075784107682,397.3859045637321,0.1396757500734274,-7.686800058907408,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,7356.907286260687,0.33,0.33,-0.002,429.1767769288307,1.7165668517449926,128.2625732421875,62.712703704833984,-5119.79638671875,eta_4_x,0.0,1.2590960254916852,128.2625732421875,62.712703704833984,-5406.88427734375,eta_3_bot,0.0
221,221,8577.048214249271,5658.720874020502,599.1127471561161,491.8281326075735,2613.1756732379654,14.79168391415663,13.072275513223458,23.024390400434303,199.50158406718847,29.75811525685966,12.722220705323446,321.7803699746168,42.65147214806745,369.6723224497683,0.2777729323742265,22.35990365724177,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,5658.720874020502,0.33,0.33,-0.002,399.2461082457498,1.8249567062264136,5455.43017578125,7887.2890625,-1279.2254638671875,eta_4_x,0.0,4.313986313535656,5455.43017578125,7887.2890625,-781.3485717773438,eta_3_bot,0.0
222,222,11206.741805956432,3972.005969868163,312.4672351971902,680.4465798505465,4952.4286357468045,13.634024154962852,15.987498098821575,21.881017244764195,343.3104686289092,12.57702514591026,23.498538296979444,262.2777809159909,45.5930073478474,389.224159387633,0.3736191289811965,40.636541252488094,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,3972.005969868163,0.33,0.33,-0.002,420.3620921386437,0.0,,,,,,0.0,,,,,
223,223,7102.78205688876,10303.021452604897,257.4983761648554,1121.6621872939097,3218.59565272825,25.417772227121965,13.524611312511672,28.14929219738082,206.27407289638717,23.324587484841416,27.40530656822876,361.5069385201136,28.06750655145396,400.8507800309859,0.4308398540252071,22.821064414457968,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,10303.021452604897,0.33,0.33,-0.002,432.9188424334648,1.7197663248145725,5296.29443359375,139.03549194335938,-210.6804962158203,eta_4_x,0.0,1.864767829101736,5583.69580078125,3186.2412109375,-210.6804962158203,eta_3_top,0.0
224,224,15799.054634071208,16978.786415484432,847.581402194273,782.8390657924793,3729.951546556063,23.39755254463753,23.93857629290252,17.27247789318929,290.3192164682902,24.48479059936146,24.3342206161775,375.5310807187743,44.477018192143056,366.3747325050291,0.2498063921619695,-9.568353139494011,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,16978.786415484432,0.33,0.33,-0.002,395.68471110543146,1.8813714090868168,394.6844787597656,7016.82958984375,-796.2128295898438,eta_1_x,0.0,2.775767972467016,394.6844787597656,7016.82958984375,-796.2128295898438,eta_3_top,0.0
225,225,12548.595638917295,19705.065526706592,578.9968677358505,1021.712331601036,4015.744405169084,18.76044533585104,25.44375465016788,22.45623173664138,350.4549880014166,20.77831806723788,21.247335147050972,469.92422191302455,36.38715945837486,377.2762377962563,0.8433775620632091,-1.3595239007018445,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,19705.065526706592,0.33,0.33,-0.002,407.4583368199568,1.768823195651835,19351.111328125,5386.32275390625,-531.7318115234375,eta_1_x,0.0,1.9733176459129045,19351.111328125,6140.5615234375,-531.7318115234375,eta_3_top,0.0
226,226,5014.3744843031045,9835.121147702055,800.0541769208035,333.1878306762505,4362.437580759264,20.01950819967624,25.38416695656965,29.477582515275024,254.66238477558412,10.610302515722475,16.140568821453904,251.3811138269173,31.448430616722217,384.6797445139964,0.6998733730129559,38.651253034063046,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,9835.121147702055,0.33,0.33,-0.002,415.45412407511617,1.9784769718324209,5851.25048828125,124.9454345703125,-2396.38037109375,eta_1_x,0.0,4.501297194122016,7150.50048828125,124.9454345703125,-5010.3798828125,eta_3_bot,0.0
227,227,12555.796717749192,16027.571048002028,629.820248428162,508.3672530491753,2066.9415062945764,21.15716715047522,18.861752314491795,26.44038681466644,342.7495007833272,23.16589251761749,15.424725759656395,342.6533928291558,35.229961747207724,438.4131296006587,0.7439064522471988,26.614814856412423,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,16027.571048002028,0.33,0.33,-0.002,473.4861799687114,1.5190669527657137,15739.673828125,11840.53515625,-773.9627685546875,eta_4_x,0.0,0.8877964158796673,15739.673828125,11840.53515625,-2158.813720703125,eta_3_top,8.0
228,228,7144.458390561964,10126.509828433644,277.43407831312635,1109.098642941365,3201.334269002996,21.77273136054319,18.717492547720603,10.2103526546774,448.2580858701552,28.23418313038623,10.81848524536646,208.8734704095729,44.24979989948332,303.69317575627576,0.2671462223622656,7.170202119954021,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,10126.509828433644,0.33,0.33,-0.002,327.98862981677786,2.2011959792675038,2146.2880859375,140.2964630126953,-227.89227294921875,eta_4_x,0.0,1.3805366779968502,2532.159912109375,2820.223876953125,-227.89227294921875,eta_3_top,0.0
229,229,12803.947312493836,5412.513918033861,904.6667719968916,789.5798463141748,3289.457778520092,13.133095941212886,28.81794419824129,16.864074936860302,501.66947696587226,12.097182971728756,14.33031563300099,199.3821850506763,41.78393958270532,310.61836429348307,0.3419080480515148,12.998678552901858,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,5412.513918033861,0.33,0.33,-0.002,335.4678334369617,2.1350876683342515,5023.62255859375,11667.4306640625,-1760.7904052734375,eta_4_x,0.0,0.6095592960593856,5023.62255859375,11667.4306640625,-1134.0645751953125,eta_3_bot,44.0
230,230,15375.750062566436,8855.517694531385,1112.6950374995438,524.0672372094061,3924.672448683456,13.30279950923132,14.812093315628871,17.649938867597683,156.30738634160892,21.066202544977298,27.45779938388795,97.23446152164642,40.31817623422764,427.37869496974497,0.4190780352200101,21.737204533387576,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,8855.517694531385,0.33,0.33,-0.002,461.5689905673246,1.5602335969856815,7668.21630859375,13885.34765625,-1062.1180419921875,eta_4_x,0.0,1.6979898615989355,8537.3818359375,7692.6162109375,-1062.1180419921875,eta_3_top,0.0
231,231,17578.536095098363,17539.044951414482,566.1666677149843,956.9489297364918,2561.846585195598,27.442362043487048,27.80991750453615,18.009877980764244,300.9735926274846,24.515868631377053,21.66875170129357,256.1561339235417,45.19186406562917,426.0009677009568,0.1983759999612585,-37.96044681041032,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,17539.044951414482,0.33,0.33,-0.002,460.0810451170333,1.5792349496338127,305.78094482421875,16202.921875,-2949.357177734375,eta_1_x,0.0,1.7738440250582674,305.78094482421875,16202.921875,-2461.260009765625,eta_3_top,0.0
232,232,15482.264211931615,16272.292851708053,618.4198949130049,763.152991715561,4733.419900772532,16.83152585667294,23.574936753326597,24.4206658996962,295.34675110689165,21.600765668032484,27.25371658076523,113.25393479032827,34.053603226379124,361.1863339907104,0.1472948955263619,48.26697846865022,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,16272.292851708053,0.33,0.33,-0.002,390.0812407099673,1.3459327410146729,10361.451171875,7841.1142578125,-570.84912109375,eta_1_x,0.0,0.0163576255252989,378.2613525390625,7841.1142578125,-570.84912109375,eta_3_top,305.0
233,233,8206.405138763093,18725.15270013649,321.08461367563194,1054.2003264946866,3665.9808463883023,10.112494272014924,15.002747854605026,15.688593837911018,145.20217253128493,28.195144708788348,23.68022289790164,382.9620354779324,46.70912543441901,317.81447977603165,0.6354830327334409,-32.84409738684811,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,18725.15270013649,0.33,0.33,-0.002,343.2396381581142,2.108308606932257,9523.7802734375,3342.107421875,-280.94903564453125,eta_1_x,0.0,2.2836455880010127,9523.7802734375,3810.09765625,-280.94903564453125,eta_3_top,0.0
234,234,15702.81647214349,12554.89499259728,804.4763242571239,836.9208223876866,4321.333648209554,29.973277135087592,20.80437313875509,21.08867013361944,207.16396181306897,22.15809344884905,24.17488176538757,271.6968380154362,29.744314751821825,445.35279885461335,0.3983503923373847,-15.091665711689323,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,12554.89499259728,0.33,0.33,-0.002,480.9810227629824,1.600043078416757,437.771728515625,13576.2158203125,-757.1541748046875,eta_4_x,0.0,3.172301348395293,437.771728515625,7919.30859375,-757.1541748046875,eta_3_top,0.0
235,235,10503.426436257014,3945.749064210812,234.94819601102495,1130.5805703302394,2544.724320970384,14.170938180600045,28.6064937556577,27.12379751087757,135.59462657976377,15.227833419540495,21.16229928796005,286.5814308248345,41.6734999757127,427.0687180557848,0.8091584051370557,14.749161828215144,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,3945.749064210812,0.33,0.33,-0.002,461.2342155002476,1.6088892835026205,3803.9970703125,4502.4345703125,-187.95855712890625,eta_1_x,0.0,0.7228293888342625,3803.9970703125,487.8807373046875,-187.95855712890625,eta_3_bot,12.0
236,236,8681.899231024221,6995.362144388934,279.0027002194987,940.3344038034472,3649.5344920171415,16.77877516226757,18.117265086125155,19.046082966827285,332.082899817223,23.73458698357193,18.644808468239084,444.3129224736555,30.09797044511821,444.1485718591586,0.7548955244148003,-17.560192106526717,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,6995.362144388934,0.33,0.33,-0.002,479.68045760789136,0.0,,,,,,0.0,,,,,
237,237,11292.086260739326,18202.5677407848,530.0679779354213,269.54925426736713,4139.254347477524,29.0214284294706,10.470854425327564,13.294019916710004,148.52253989780112,29.98532173986009,20.706432730950983,174.9002222166849,33.07760805695363,398.4039176808835,0.4714842699731298,23.61465495395997,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,18202.5677407848,0.33,0.33,-0.002,430.2762310953542,1.7236091309869912,9602.4521484375,153.73609924316406,-468.9062805175781,eta_4_x,0.0,2.691645133184963,12950.787109375,10922.9208984375,-674.3980102539062,eta_3_bot,0.0
238,238,12385.456792961191,12654.09790797268,330.23242618525944,1095.4684382732828,3431.42111162487,10.34393907920894,17.113617646430292,22.21171012527538,480.1147910271637,20.083992955157584,29.137589051709103,458.3669628417906,28.24031180409241,337.24188811194483,0.6451334462464073,27.058262638852163,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,12654.09790797268,0.33,0.33,-0.002,364.2212391609005,0.0,,,,,,0.0,,,,,
239,239,12833.17973884394,17760.964027109123,548.3717688839043,1186.194265366113,2892.5255398816494,15.80984280271811,20.343626281274425,29.074266762374283,234.78271307069167,24.4544501911178,19.531303020334317,440.9269488736485,25.852080806287283,341.9877401697785,0.5223323293763992,-27.54359913009416,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,17760.964027109123,0.33,0.33,-0.002,369.3467593833608,1.9600526746876128,5551.46826171875,5442.4443359375,-500.687255859375,eta_1_x,0.0,1.367810040152457,6170.76806640625,5442.4443359375,-500.687255859375,eta_3_top,0.0
240,240,11177.93866862845,5796.112402874139,291.28296848904284,1136.9658838546843,4116.681955217659,13.477263713249014,25.735885314587005,25.032999175767817,265.9662974747345,21.740574038698767,21.45209755076622,385.3234210459443,25.40693102725836,399.77418257580496,0.2443029370653192,-3.818225123546676,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,5796.112402874139,0.33,0.33,-0.002,431.7561171818694,0.0,,,,,,0.0,,,,,
241,241,15609.892963603375,16096.221027753396,617.8201611802436,759.9039206613556,4783.367770280873,16.843276319159568,23.53242458354165,24.329038047173377,297.53608359616305,21.6964286968336,27.489377974070354,107.51220232609565,34.19183250863786,360.6540831407872,0.1706886754835962,47.42491749934397,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,16096.221027753396,0.33,0.33,-0.002,389.5064097920502,0.0,,,,,,0.0,,,,,
242,242,12879.88956483252,19166.43383733252,685.2365682943994,814.2495688074832,4990.505240078894,15.811660476635527,14.78382028230809,20.430848664459724,278.75421371459856,24.293763728027365,14.623900328136225,436.4139809839827,46.504609401283126,388.32256061586673,0.1971528027055004,49.60890916609956,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,19166.43383733252,0.33,0.33,-0.002,419.3883654651361,1.7173540401271774,18822.154296875,11644.927734375,-637.9788818359375,eta_4_x,0.0,1.8395493031342285,13934.7138671875,6466.28076171875,-637.9788818359375,eta_3_top,0.0
243,243,7441.994215138121,16717.86104748172,341.5315674548444,762.0701824995831,3205.319216704016,14.260862255214237,16.738336091929735,17.08734951095351,272.98104031206816,29.526997920440078,24.786099326950797,301.35671689595625,48.84827497351121,421.0629931094508,0.2329388390521886,37.81440394963188,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,16717.86104748172,0.33,0.33,-0.002,454.7480325582069,1.6702345546225958,6242.0673828125,155.27981567382812,-294.4237670898437,eta_4_x,0.0,3.9910836894574073,6242.0673828125,3121.418212890625,-294.4237670898437,eta_3_top,0.0
