,ID,L,b1,t_p,t_w,h_w,d1_plate,d4_plate,d2_plate,s_plate,d1_walls,d4_walls,s_walls,fcc,fsy,s,beta,ecu,fsu,b2,alpha_l,l_sec,b_sec1_b1,b_sec2_b1,b_sec1_b2,b_sec2_b2,h_S1_3,h_S7_9,h_v,l_v,left_p,right_p,h_b,b_b,esu,h_G,gamma_E,phi_k,q_Gl,b_Bs,Q_k,withMPCs,offsetmodeling,mesh_size_factor,oo,uu,d3_plate,d2_walls,d3_walls,eta_min_s,x_s,y_s,z_s,Location_s,GP_count_s,eta_min_c,x_c,y_c,z_c,Location_c,GP_count_c
933,730,12886.101855313354,17922.97081386632,855.7421514454509,1047.8248856445507,2690.71346417658,21.431814898567215,27.22619887919023,15.105514497732212,377.0718750838555,19.318990536602044,26.932328195316188,164.98778413024087,38.71543704849972,317.96339023883814,0.2415824957132538,21.07249098211122,-0.002,343.4004614579452,17922.97081386632,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,2.99835447973448,5497.94775390625,4331.923828125,-808.200927734375,eta_1_x,0.0,7.900175230255878,5497.94775390625,1540.53173828125,-808.200927734375,eta_3_bot,0.0
934,731,13285.377634077902,3833.980781526343,925.8253117564844,804.9034543921152,4628.3634523215305,24.57550505615167,27.692874226475336,19.035258674132574,217.31446783628888,19.353304252482918,20.925861622353523,130.83551045779762,28.88972328461808,333.9986956067289,0.4407104540487707,-3.5226643361512515,-0.002,360.71859125526726,3833.980781526343,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,2.743762416031517,2263.05615234375,6688.60107421875,-871.364990234375,eta_1_x,0.0,4.847994718523862,267.3711853027344,12125.369140625,-2130.415771484375,eta_3_bot,0.0
935,732,9981.237981683851,19546.774458124997,1035.66891443262,226.7595732628042,3975.9361760707816,27.3600539769438,12.051555814546107,16.340728496594824,110.2941988836132,14.70765695548477,14.792597337441888,383.2533715587777,36.08818386882456,327.77135121898385,0.6123626175089955,-47.575942052807086,-0.002,353.9930593165026,19546.774458124997,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,2.1184955127471814,8521.8798828125,9688.8369140625,-1553.062744140625,eta_4_x,0.0,3.522266188375633,3733.947265625,9688.8369140625,-1553.062744140625,eta_3_bot,0.0
936,733,11745.451822157558,13886.437356551069,260.0362930446515,471.3136342639236,2875.612781425752,15.422337378321838,27.7914059447035,25.857329109653783,134.7115733080785,28.77652439437097,22.173569412549902,309.7449059710607,34.942904292016266,448.4076448594594,0.2801452810456776,28.70033417597305,-0.002,484.2802564482162,13886.437356551069,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.512590786535079,6712.3857421875,5858.37939453125,-212.7569732666016,eta_1_x,0.0,0.6302332293037058,8562.6953125,10687.2900390625,-212.7569732666016,eta_3_bot,130.0
937,734,12515.51639432069,12518.559610171493,912.0932926940484,977.06164198032,3100.688669965364,21.957744605198936,29.770300922639745,19.686725981282777,177.58936944381574,14.574738780701454,27.829335683594906,342.628447934762,26.046361207742425,379.6509773395115,0.4716663301071242,-23.784929391752257,-0.002,410.0230555266724,12518.559610171493,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,4.192815084776561,436.5046081542969,11087.9912109375,-1128.3265380859375,eta_4_x,0.0,7.211480774887486,436.5046081542969,11087.9912109375,-1719.0875244140625,eta_3_bot,0.0
938,734,12515.51639432069,12518.559610171493,912.0932926940484,977.06164198032,3100.688669965364,21.957744605198936,29.770300922639745,19.686725981282777,177.58936944381574,14.574738780701454,27.829335683594906,342.628447934762,26.046361207742425,379.6509773395115,0.4716663301071242,-23.784929391752257,-0.002,410.0230555266724,12518.559610171493,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,4.192815084776561,436.5046081542969,11087.9912109375,-1128.3265380859375,eta_4_x,0.0,7.211480774887486,436.5046081542969,11087.9912109375,-1719.0875244140625,eta_3_bot,0.0
939,735,16944.390991556014,8887.558206701033,637.3650703703054,1087.6613955910618,4708.6772305470295,19.34818661079756,26.67094870230344,25.595528211924236,434.1782865016336,19.437034175720825,22.434763851491788,476.4370907153311,34.429012237126265,428.860951468583,0.2177839939148984,-31.778828464014744,-0.002,463.1698275860696,8887.558206701033,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,
940,735,16944.390991556014,8887.558206701033,637.3650703703054,1087.6613955910618,4708.6772305470295,19.34818661079756,26.67094870230344,25.595528211924236,434.1782865016336,19.437034175720825,22.434763851491788,476.4370907153311,34.429012237126265,428.860951468583,0.2177839939148984,-31.778828464014744,-0.002,463.1698275860696,8887.558206701033,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,
941,736,16534.322583876947,19064.37184312989,542.9428053396318,954.828694766654,2665.171758348326,23.22655413274276,27.08519012062385,22.390486922386543,494.3412326634024,19.32874189462552,14.02233387670194,332.4283983238578,25.98159871679115,329.2793507228098,0.717646960492344,12.865482980203865,-0.002,355.6216987806346,19064.37184312989,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,
942,737,3130.4481256363174,12573.03175424996,215.6126278818479,537.1334636887891,2827.306791371253,12.848462422286726,13.401942933356356,14.614308455810296,257.58794226331145,16.51294934746162,27.32975618837446,368.4096230742955,36.8214066249968,306.75840907111314,0.4787320140559782,21.345065104620645,-0.002,331.2990817968022,12573.03175424996,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,2.6790110545587837,6394.7568359375,2255.84326171875,-167.69871520996094,eta_4_x,0.0,6.878840960126142,6645.2734375,1203.49169921875,-167.69871520996094,eta_3_top,0.0
943,737,3130.4481256363174,12573.03175424996,215.6126278818479,537.1334636887891,2827.306791371253,12.848462422286726,13.401942933356356,14.614308455810296,257.58794226331145,16.51294934746162,27.32975618837446,368.4096230742955,36.8214066249968,306.75840907111314,0.4787320140559782,21.345065104620645,-0.002,331.2990817968022,12573.03175424996,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,2.6790110545587837,6394.7568359375,2255.84326171875,-167.69871520996094,eta_4_x,0.0,6.878840960126142,6645.2734375,1203.49169921875,-167.69871520996094,eta_3_top,0.0
944,738,11477.720289244886,18076.25433518745,248.30701233161705,873.6827266780584,4342.431502516552,15.698707709158963,14.265931089688426,15.627830533489323,414.7339834382639,19.132721873791954,14.517155572891973,379.3008784833068,41.59869942685607,368.57631380669727,0.1759828054099356,24.97030159397802,-0.002,398.06241891123307,18076.25433518745,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,
945,738,11477.720289244886,18076.25433518745,248.30701233161705,873.6827266780584,4342.431502516552,15.698707709158963,14.265931089688426,15.627830533489323,414.7339834382639,19.132721873791954,14.517155572891973,379.3008784833068,41.59869942685607,368.57631380669727,0.1759828054099356,24.97030159397802,-0.002,398.06241891123307,18076.25433518745,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,
946,739,12101.198369115404,16072.682711288691,249.7160967616773,313.80957356234023,2292.138798917242,15.453365078414755,26.394440392556707,13.194217399804472,160.93347899226288,20.481978292185147,23.37711123347034,419.2765199939435,28.831409369599008,321.03618078144933,0.5815509640449793,6.401101542312389,-0.002,346.7190752439653,16072.682711288691,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,
947,740,2057.4509864201286,15572.850524364349,229.10780235485444,736.0594740176062,4768.378667780762,27.070361844886072,11.438956578749252,12.645930874527114,174.1254114050162,18.218148590023944,20.47687053680976,347.7305901477521,36.96509090013948,302.7857775391412,0.1659371961650031,41.69019270634848,-0.002,327.0086397422725,15572.850524364349,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,5.036455821692127,135.75086975097656,1026.96826171875,-2145.283203125,eta_1_x,0.0,16.397768396580375,2062.890869140625,1229.24169921875,-185.4682159423828,eta_3_bot,0.0
948,740,2057.4509864201286,15572.850524364349,229.10780235485444,736.0594740176062,4768.378667780762,27.070361844886072,11.438956578749252,12.645930874527114,174.1254114050162,18.218148590023944,20.47687053680976,347.7305901477521,36.96509090013948,302.7857775391412,0.1659371961650031,41.69019270634848,-0.002,327.0086397422725,15572.850524364349,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,5.036455821692127,135.75086975097656,1026.96826171875,-2145.283203125,eta_1_x,0.0,16.397768396580375,2062.890869140625,1229.24169921875,-185.4682159423828,eta_3_bot,0.0
949,741,14333.771887096938,14922.019510574924,680.6671517079396,572.6847526680349,3951.151147862821,12.466862070398602,28.15399565332476,21.786063659565883,437.448520931348,21.284044229683417,17.893308147890643,385.5603482315332,35.300473371311334,435.9754014949264,0.3340775324158556,-21.44881315293416,-0.002,470.8534336145205,14922.019510574924,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,
950,741,14333.771887096938,14922.019510574924,680.6671517079396,572.6847526680349,3951.151147862821,12.466862070398602,28.15399565332476,21.786063659565883,437.448520931348,21.284044229683417,17.893308147890643,385.5603482315332,35.300473371311334,435.9754014949264,0.3340775324158556,-21.44881315293416,-0.002,470.8534336145205,14922.019510574924,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,
951,742,14083.20301427954,7761.929512862182,229.04794711987563,814.2830966800332,3661.390751119336,27.130953961930167,25.578649988609715,17.479717597538155,212.5055912415345,15.93959042894176,28.23184630551729,280.75169937029875,28.933308692279187,419.0751385584354,0.1430771647939427,15.740098992545256,-0.002,452.6011496431103,7761.929512862182,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,
952,742,14083.20301427954,7761.929512862182,229.04794711987563,814.2830966800332,3661.390751119336,27.130953961930167,25.578649988609715,17.479717597538155,212.5055912415345,15.93959042894176,28.23184630551729,280.75169937029875,28.933308692279187,419.0751385584354,0.1430771647939427,15.740098992545256,-0.002,452.6011496431103,7761.929512862182,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,
953,743,13766.079844214755,10872.447310340069,452.29142318724456,687.468550758012,2390.716678770524,10.100680950836976,24.720037232638717,13.389855204775564,151.80294291234787,18.879353392102608,19.932068000278043,226.89440423132552,35.84848126050017,346.4611693091249,0.3371385400007734,-19.551135339549507,-0.002,374.1780628538549,10872.447310340069,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,
954,743,13766.079844214755,10872.447310340069,452.29142318724456,687.468550758012,2390.716678770524,10.100680950836976,24.720037232638717,13.389855204775564,151.80294291234787,18.879353392102608,19.932068000278043,226.89440423132552,35.84848126050017,346.4611693091249,0.3371385400007734,-19.551135339549507,-0.002,374.1780628538549,10872.447310340069,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,
955,744,16055.860125370393,15921.067421099471,592.9321293453932,500.3995214623065,2527.2615789616384,20.011260471372943,11.744750168711535,17.568337655395855,208.98887516195836,10.04778825243899,22.574307707198408,171.9930489585209,49.53597734847439,431.3527271691521,0.8256801933296015,-15.916430434117778,-0.002,465.8609453426843,15921.067421099471,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,
956,745,11566.32243255699,12449.716844095685,895.2757437542568,820.3857232376256,2021.46915412792,24.559816644982103,24.300693661294872,25.11094573623369,497.93783086581686,13.468766381631731,24.383708871344325,308.93303849036965,45.26457953648901,307.6860596049607,0.796316573382375,-46.689881075774906,-0.002,332.3009443733576,12449.716844095685,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,2.3791574442604304,2488.307373046875,10383.302734375,-2775.7734375,eta_1_x,0.0,8.493432215171225,434.1041870117188,6813.7275390625,-843.3756713867188,eta_3_top,0.0
957,745,11566.32243255699,12449.716844095685,895.2757437542568,820.3857232376256,2021.46915412792,24.559816644982103,24.300693661294872,25.11094573623369,497.93783086581686,13.468766381631731,24.383708871344325,308.93303849036965,45.26457953648901,307.6860596049607,0.796316573382375,-46.689881075774906,-0.002,332.3009443733576,12449.716844095685,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,2.3791574442604304,2488.307373046875,10383.302734375,-2775.7734375,eta_1_x,0.0,8.493432215171225,434.1041870117188,6813.7275390625,-843.3756713867188,eta_3_top,0.0
958,746,15655.37551062795,18868.82065894864,380.428225609915,568.6710022142913,3163.4130283413806,11.473710330814155,22.358108170661108,25.403798589381758,426.6095617693069,11.1226822875604,21.28149167795109,376.0295601712661,29.11377429275868,408.3389006798335,0.8724154066506123,-8.79662144573836,-0.002,441.0060127342202,18868.82065894864,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,
959,746,15655.37551062795,18868.82065894864,380.428225609915,568.6710022142913,3163.4130283413806,11.473710330814155,22.358108170661108,25.403798589381758,426.6095617693069,11.1226822875604,21.28149167795109,376.0295601712661,29.11377429275868,408.3389006798335,0.8724154066506123,-8.79662144573836,-0.002,441.0060127342202,18868.82065894864,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,
960,747,11791.37905433526,13428.096905009455,233.37705533708024,863.1620490701076,4795.687797234874,11.276403998410292,28.096383513414573,20.567870870571987,476.4787336991804,13.474661540020454,23.51965839879747,248.92586552823025,35.22459458174595,426.4275596769731,0.1164903347528689,-1.9966354580045615,-0.002,460.541764451131,13428.096905009455,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,
961,748,2115.227369573129,16876.162537347816,994.5092392327546,207.01598244905816,3300.079419112362,22.61362412104645,19.705138782734345,12.749346656212053,305.3558781240121,24.927534829384115,11.24637458925299,317.4886065849112,32.28444750044481,320.06138358380105,0.2766434817835501,-15.047450535409936,-0.002,345.66629427050515,16876.162537347816,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,2.107014889876961,4200.78173828125,59.92567825317383,-3865.14501953125,eta_4_x,0.0,3.638755494631471,4462.314453125,59.92567825317383,-2525.99267578125,eta_3_top,0.0
962,749,2923.499793596494,8276.09531259393,317.1772193008403,883.2466372340842,2222.5570061433377,22.95582609199501,23.552598634724887,17.11749111717684,255.2530361906435,23.971900483252835,26.55561975522688,306.0445610876658,31.42639706761278,399.00045391896174,0.484061473194241,-14.189005086788129,-0.002,430.9204902324787,8276.09531259393,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,24.633264320905376,3449.097900390625,819.8770751953125,-270.18798828125,eta_1_x,0.0,40.77184486645814,3449.097900390625,819.8770751953125,-270.18798828125,eta_3_top,0.0
963,749,2923.499793596494,8276.09531259393,317.1772193008403,883.2466372340842,2222.5570061433377,22.95582609199501,23.552598634724887,17.11749111717684,255.2530361906435,23.971900483252835,26.55561975522688,306.0445610876658,31.42639706761278,399.00045391896174,0.484061473194241,-14.189005086788129,-0.002,430.9204902324787,8276.09531259393,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,24.633264320905376,3449.097900390625,819.8770751953125,-270.18798828125,eta_1_x,0.0,40.77184486645814,3449.097900390625,819.8770751953125,-270.18798828125,eta_3_top,0.0
964,750,12599.813869275542,7674.992703825109,571.533904006359,345.1957240954013,3081.376873583941,12.193722989982458,25.912719602545124,13.906318561882731,116.30444995301453,21.796268145662232,18.7176731182186,209.96860691254528,38.223980850480565,442.78183584322267,0.4484321823878322,-20.151590766094525,-0.002,478.2043827106805,7674.992703825109,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,
965,750,12599.813869275542,7674.992703825109,571.533904006359,345.1957240954013,3081.376873583941,12.193722989982458,25.912719602545124,13.906318561882731,116.30444995301453,21.796268145662232,18.7176731182186,209.96860691254528,38.223980850480565,442.78183584322267,0.4484321823878322,-20.151590766094525,-0.002,478.2043827106805,7674.992703825109,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,
966,751,17470.162547319513,8266.343282423268,346.9748473953189,1020.065209879098,2959.700365457028,29.76432377353826,12.94299929143001,16.261341073084864,196.92817752482372,20.003265248186537,17.461178310168325,411.89621467452906,27.115202217240217,447.52115527401656,0.4874805721736812,24.001476666155085,-0.002,483.3228476959379,8266.343282423268,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,
967,752,7653.093718748762,5448.845281075703,479.4409343015884,658.5620313582828,3168.1417859129283,25.118002497766856,10.713992484176522,12.522555221299443,425.0690333945014,14.648753339165845,20.06894537645718,152.4568973707605,27.557426077982505,327.4517153949772,0.2850871071092901,4.379597280672122,-0.002,353.64785262657534,5448.845281075703,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,2.0382442059659067,189.99351501464844,910.2083740234376,-436.823974609375,eta_4_x,0.0,1.6586295429465712,189.99351501464844,3245.98583984375,-436.823974609375,eta_3_top,0.0
