,Unnamed: 0,ID,L,b1,t_p,t_w,h_w,d1_plate,d4_plate,d2_plate,s_plate,d1_walls,d4_walls,s_walls,fcc,fsy,s,beta,ecu,fsu,b2,alpha_l,l_sec,b_sec1_b1,b_sec2_b1,b_sec1_b2,b_sec2_b2,h_S1_3,h_S7_9,h_v,l_v,left_p,right_p,h_b,b_b,esu,h_G,gamma_E,phi_k,q_Gl,b_Bs,Q_k,withMPCs,offsetmodeling,mesh_size_factor,oo,uu,d3_plate,d2_walls,d3_walls,eta_min_s,x_s,y_s,z_s,Location_s,GP_count_s,eta_min_c,x_c,y_c,z_c,Location_c,GP_count_c,eta_min_tot,vol_plate_conc,vol_plate_steel,w_plate_steel,vol_walls_conc,vol_walls_steel,w_walls_steel,GWP,AP,ADP-minerals-metals,ADP-fossil,ODP,POCP
814,814,636,8285.433782582688,7626.910232668119,392.8762824996356,465.24412515566473,3478.6376126120927,14.833005284550284,27.975788080772706,20.80367262208384,108.39532728756392,24.06991515191338,14.003690799006126,477.3313008946837,46.742586964672014,403.1020167765204,0.4660573407875943,-39.278443812980605,-0.002,435.3501781186421,7626.910232668119,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.6549929129734464,177.29310607910156,7629.86279296875,-1298.2364501953125,eta_4_x,0.0,3.1165182500925166,177.29310607910156,4165.9443359375,-345.2549133300781,eta_3_top,0.0,1.6549929129734464,24.826740073088015,0.7231870100578637,5677.0180289542295,24.6870227215333,0.12759508894951055,1001.6214482536578,15819.84350267092,27.83110176774111,0.03960599609507812,135513.42681159778,0.0002543124536744841,6.493456516733517
815,815,637,5792.15399726837,3494.7656526940686,653.4015692494186,859.5368458449859,2521.320047059651,15.604505711508668,21.426106021364465,14.558052287268758,353.4066892299639,25.980213315179668,28.95530626568369,289.8677419818701,44.37829717001555,322.98561037918694,0.5984519710571254,2.870839506590414,-0.002,348.82445920952193,3494.7656526940686,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,5.745145866452101,2062.829833984375,1982.174560546875,-605.8814697265625,eta_1_x,0.0,31.55774946161528,2062.829833984375,1982.174560546875,-605.8814697265625,eta_3_top,0.0,5.745145866452101,13.226298865064804,0.04761792845243608,373.80073835162324,15.147484949780367,0.10385425962787787,815.2559380788413,8404.580033452301,13.406205905470635,0.026902763278667446,51627.7294973844,4.6785115755989877e-05,1.652166570036796
816,816,637,5792.15399726837,3494.7656526940686,653.4015692494186,859.5368458449859,2521.320047059651,15.604505711508668,21.426106021364465,14.558052287268758,353.4066892299639,25.980213315179668,28.95530626568369,289.8677419818701,44.37829717001555,322.98561037918694,0.5984519710571254,2.870839506590414,-0.002,348.82445920952193,3494.7656526940686,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,5.745145866452101,2062.829833984375,1982.174560546875,-605.8814697265625,eta_1_x,0.0,31.55774946161528,2062.829833984375,1982.174560546875,-605.8814697265625,eta_3_top,0.0,5.745145866452101,13.226298865064804,0.04761792845243608,373.80073835162324,15.147484949780367,0.10385425962787787,815.2559380788413,8404.580033452301,13.406205905470635,0.026902763278667446,51627.7294973844,4.6785115755989877e-05,1.652166570036796
817,817,638,16947.823538375,3776.6694195343416,796.6183727482851,399.266387262156,3733.00582175353,18.41327750777052,10.577659869738117,23.12654429462127,173.62361690580866,28.412008304924537,12.082692824417872,130.11717917293072,37.46849182613287,393.4217235724225,0.7234838146679612,-19.8218432609712,-0.002,424.8954614582163,3776.6694195343416,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,,0.0,50.98861596875948,0.3271109439395832,2567.820909925728,11.257977716597512,0.3847740582440348,3020.4763572156735,15014.044502234035,26.742248369790154,0.035033940398093974,120064.12154053967,0.00021330917155430173,5.382439646771876
818,818,638,16947.823538375,3776.6694195343416,796.6183727482851,399.266387262156,3733.00582175353,18.41327750777052,10.577659869738117,23.12654429462127,173.62361690580866,28.412008304924537,12.082692824417872,130.11717917293072,37.46849182613287,393.4217235724225,0.7234838146679612,-19.8218432609712,-0.002,424.8954614582163,3776.6694195343416,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,,0.0,50.98861596875948,0.3271109439395832,2567.820909925728,11.257977716597512,0.3847740582440348,3020.4763572156735,15014.044502234035,26.742248369790154,0.035033940398093974,120064.12154053967,0.00021330917155430173,5.382439646771876
819,819,639,16837.458811338947,10217.216800536447,1076.620053766902,490.87018383582006,4302.704290479173,20.30685323078308,28.9990832777989,12.584288079347251,281.5190976041065,11.612463527580696,23.07452517146323,477.0454488892136,31.961031673173657,406.1178969072595,0.4560300440234076,-5.929100533909349,-0.002,438.6073286598403,10217.216800536447,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,,0.0,185.2130656102089,0.7466400516447549,5861.124405411326,43.15893876945425,0.25973318959099057,2038.905538289276,51926.514579970884,85.9676935594067,0.1486286663514007,316157.32319597114,0.00030991375864872466,9.864008361103231
820,820,640,15742.821248992384,8251.862241349347,936.6641585500946,777.1619859608503,4152.837876375614,19.23954263705168,19.605825879391546,20.02293615468416,256.62457434334846,28.431165441959823,11.697601510160167,215.5655309223256,30.45083524550526,368.6584348001512,0.3404200568725385,12.957530167200602,-0.002,398.1511095841633,8251.862241349347,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.7996814528678395,7955.412109375,6993.20556640625,-893.4335327148438,eta_1_x,0.0,0.5254287486583573,7955.412109375,6993.20556640625,-893.4335327148438,eta_3_top,72.0,0.5254287486583573,121.67978557181891,0.5166437989993291,4055.6538221447336,53.26457806647575,0.5086442116146468,3992.8570611749774,40278.555688038345,67.7797611025541,0.11067316801955492,261891.87893702573,0.00031229939648430127,9.122189947511382
821,821,641,8005.21349241173,6151.998267455499,869.6841107089497,925.5207522834688,3836.568009779607,10.376439107725185,14.644199310761866,15.492258830155237,435.48771354845417,21.011518376785617,26.39059342321025,268.3454630550765,39.51391274295041,446.3608926584668,0.4771216962986343,-30.91259637172736,-0.002,482.06976407114416,6151.998267455499,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,2.07171993439118,429.0230712890625,4234.71484375,-828.2705688476562,eta_1_x,0.0,18.70590256047837,429.0230712890625,4234.71484375,-828.2705688476562,eta_3_top,0.0,2.07171993439118,42.83025486164526,0.06271763819430047,492.33345982525867,43.68931770967792,0.2402443556962426,1885.9181922155044,25315.354248255037,39.67702842514043,0.08402323606486993,145119.2396167369,9.5870366280227e-05,4.059578731778969
822,822,642,8705.512709666544,4532.045749793218,590.0989322537707,640.0471921501658,2155.069418085986,29.88231884445851,16.829043547767256,11.13179340687299,447.9550675439351,15.910564407686504,28.77602467624093,142.1846938080821,46.93862172889703,422.43339858629446,0.8951049161126626,3.5555916856271352,-0.002,456.2280704731981,4532.045749793218,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.828620891360606,4206.41650390625,7784.234375,-535.4601440429688,eta_4_x,0.0,7.811301162849251,4206.41650390625,3742.979248046875,-535.4601440429688,eta_3_top,0.0,1.828620891360606,23.281634558173646,0.099893511026758,784.1640615600503,12.502519531327902,0.24219257659777813,1901.2117262925583,10896.68471480008,18.05022962882718,0.03203817956772603,76810.28512578075,0.0001034787782357711,3.0135815384337685
823,823,643,7516.3077562453345,16766.100493219223,830.6765801338101,403.5730038587178,2184.3938707522466,12.167789113066476,15.401979028707512,12.771342003646549,286.4222572068844,12.395171273154904,11.88484110847342,139.6623644609736,49.37787129681366,380.94358581187765,0.2321200193667859,19.65342348845084,-0.002,411.4190726768279,16766.100493219223,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,2.014461833469905,4660.09521484375,3300.84033203125,-781.813232421875,eta_1_x,0.0,9.360677572193346,5766.6572265625,6958.427734375,-983.0105590820312,eta_3_bot,0.0,2.014461833469905,104.68117414641212,0.23925789395070618,1878.1744675130435,29.560727445766084,0.5296651479149775,4157.8714111325735,41745.9112606276,65.97073351670583,0.13333993173792025,248309.77007206727,0.00023765473104862963,8.51443717585236
824,824,644,9072.30500060406,16019.865725256524,478.5948417296441,446.4314224706243,2698.328727525572,11.65367179182508,18.380911476417733,10.10769582409879,336.5812516383179,18.53869229500696,13.545094782454653,262.11657817782515,30.778899144926488,354.1157037295434,0.5164707540889751,-18.78400933652823,-0.002,382.44496002790686,16019.865725256524,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.878964474028029,6328.89990234375,4030.72802734375,-436.0530700683594,eta_1_x,0.0,0.7948812029429521,6887.490234375,4030.72802734375,-436.0530700683594,eta_3_top,24.0,0.7948812029429521,69.55759016636517,0.24412222206691042,1916.3594432252469,38.595660677465325,0.38739611120360123,3041.0594729482696,24896.229227312284,41.884844974034664,0.06844899363169668,161725.04672405912,0.0001923821231313057,5.62513045818605
825,825,645,2046.1374846305628,7564.476766966526,504.1876470453551,1111.9628098020328,4621.030715673871,29.257809542613565,25.70676073252848,16.582091239503185,417.1042630258482,15.307039067325864,19.866904599078428,183.37329932907227,37.97346491768684,442.4776020944658,0.566752618753196,-36.43871893914526,-0.002,477.8758102620231,7564.476766966526,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,16.59880029088228,4728.7919921875,691.0438232421875,-457.2864685058594,eta_4_x,0.0,44.40149787448502,4728.7919921875,869.0281982421875,-457.2864685058594,eta_3_bot,0.0,16.59880029088228,7.803795963473281,0.056418890279020695,442.88828869031244,77.73883116437334,0.2265287208988376,1778.2504590558751,24996.868098557385,39.10348059314552,0.08328218135569516,142195.46500360378,8.990222563910673e-05,3.9115868346156946
826,826,646,8794.566388490552,6288.167663935361,493.7118724280138,832.5632940294502,4826.37638635613,12.348252617869864,23.827737514170664,29.02938683842062,316.9020064891437,14.21076286186399,19.185468900786702,118.50031636907194,41.94213561157712,337.67422135939387,0.6222850987043824,19.780382438608346,-0.002,364.6881590681454,6288.167663935361,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.9971374850296968,6062.26416015625,2913.497802734375,-446.6916809082031,eta_1_x,0.0,4.053712138234996,6062.26416015625,277.6240234375,-446.6916809082031,eta_3_bot,0.0,1.9971374850296968,27.30310979647723,0.23395005276951802,1836.5079142407164,50.535033266990496,0.4404409419217145,3457.461394085459,23565.486925171404,38.73565984015834,0.07056253630289361,161679.04355441884,0.0002045609884165075,6.125976211330433
827,827,646,8794.566388490552,6288.167663935361,493.7118724280138,832.5632940294502,4826.37638635613,12.348252617869864,23.827737514170664,29.02938683842062,316.9020064891437,14.21076286186399,19.185468900786702,118.50031636907194,41.94213561157712,337.67422135939387,0.6222850987043824,19.780382438608346,-0.002,364.6881590681454,6288.167663935361,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.9971374850296968,6062.26416015625,2913.497802734375,-446.6916809082031,eta_1_x,0.0,4.053712138234996,6062.26416015625,277.6240234375,-446.6916809082031,eta_3_bot,0.0,1.9971374850296968,27.30310979647723,0.23395005276951802,1836.5079142407164,50.535033266990496,0.4404409419217145,3457.461394085459,23565.486925171404,38.73565984015834,0.07056253630289361,161679.04355441884,0.0002045609884165075,6.125976211330433
828,828,647,17327.30163708662,12655.604334986856,341.09993128816654,712.3488674542959,2158.869837280218,24.32520866631302,15.660672657773157,11.889696229298275,395.838239040212,28.80432419933204,19.03492576736471,356.2578449413257,34.34027488579317,391.46684245165375,0.80150052016856,41.06799076807465,-0.002,422.7841898477861,12655.604334986856,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,,0.0,74.79894221549777,0.48832545631356694,3833.3548320615005,38.92531009456071,0.4220569939639744,3313.147402617199,26663.115892609294,45.905875171140934,0.0688914086527072,189133.87328218552,0.0002748200141499524,7.431367836610855
829,829,648,5529.594460329917,11675.334126840837,936.7869415851396,1069.2989343109332,2096.250734117695,15.689650385294604,13.575387686124586,21.480828211579507,121.8139440730492,24.876993725420643,23.794607743444686,280.1339352078501,37.830355260289245,401.5322044124886,0.5493843714048131,-43.425952281632256,-0.002,433.65478076548777,11675.334126840837,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,24.20783135137769,4259.96240234375,1792.3721923828125,-889.3546752929688,eta_1_x,0.0,73.31592225460447,4259.96240234375,2667.923828125,-889.3546752929688,eta_3_top,0.0,24.20783135137769,60.47883652487702,0.43118721163886553,3384.8196113650943,52.34095898865495,0.26688873018838466,2095.0765319788197,33606.6769559246,54.03040955473769,0.10577167544273107,212701.11781142268,0.00021423107467852912,7.159060245899823
830,830,649,6991.461800205611,9810.844599480888,459.0256904778287,1147.8466145344837,4364.770164601936,26.06129572943255,15.031018070897716,18.8041160556687,192.1140477657616,19.68481589212056,28.55873495809044,299.1113045583106,32.23191059261039,434.8331503691168,0.3528641164046462,-39.899252707571065,-0.002,469.6198023986461,9810.844599480888,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,3.0921464615420104,228.0603179931641,5639.8564453125,-411.9461364746094,eta_4_x,0.0,7.294159908053825,228.0603179931641,2138.326171875,-411.9461364746094,eta_3_top,0.0,3.0921464615420104,31.485556832452723,0.39334654066285685,3087.7703442034262,98.30636323683731,0.374295948371664,2938.2231947175624,29896.543259595688,50.338857749231565,0.08202152890775137,194839.00667862478,0.0002337504716832798,6.810742317021082
831,831,650,12539.09975594992,15863.889439781202,899.1006224358301,1032.6074281215374,2384.61804252632,22.05122272546508,11.677040763166117,16.88446297877418,305.05963930637853,23.937430207410102,21.40611537479905,458.90903242852966,31.216754707777024,343.9093404222269,0.7308080895744106,-9.5525840485977,-0.002,371.422087656005,15863.889439781202,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,2.0056786143018144,15293.9755859375,401.21527099609375,-852.3941040039062,eta_4_x,0.0,5.732781980107295,11040.0810546875,7295.9765625,-852.3941040039062,eta_3_top,0.0,2.0056786143018144,178.84809979376254,0.5386056257454286,4228.054162101615,78.12566743429345,0.32962139969209214,2587.5279875829233,57910.308582230085,94.735876053597,0.17055008129840013,335292.55164258776,0.0002709435849356621,9.473010585998598
832,832,651,5393.605823885698,11027.10506323137,905.0772846773316,426.590157804181,4725.370848639646,20.034405919285483,25.107891228733944,18.695099266464084,499.3460696263962,24.498060228743537,16.493797410047964,154.12004714463873,28.274031469688182,399.5362741926798,0.1503011490247496,-1.1767378669681108,-0.002,431.49917612809423,11027.10506323137,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,5.271369408823844,1469.3150634765625,165.89617919921875,-5465.68115234375,eta_4_x,0.0,7.990489098631781,256.333251953125,165.89617919921875,-5465.68115234375,eta_3_bot,0.0,5.271369408823844,53.83024814362947,0.14268604072730184,1120.0854197093195,44.45680390591177,0.6377860101896364,5006.620179988646,23031.345974703494,39.626593744626526,0.05961919539073679,162969.91411005656,0.00023565069040186858,6.383629536574966
833,833,652,5924.850289139331,15198.14346304383,711.4878954101478,762.577749091805,2664.514452575549,26.70125516717809,29.336931526700543,16.170005953300016,389.33153076491067,10.43372411298634,16.562027209539863,170.2697078730061,40.93173189355412,435.0512297457723,0.3601507331215002,-12.56782381361473,-0.002,469.8553281254341,15198.14346304383,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,14.103637672253214,4662.09521484375,3087.811279296875,-664.0553588867188,eta_1_x,0.0,43.72315260900987,4662.09521484375,2074.461669921875,-664.0553588867188,eta_3_top,0.0,14.103637672253214,64.06715463925852,0.35950252204028793,2822.09479801626,61.76219819071677,0.382389643658933,3001.758702722624,37409.81265312735,59.98331097649437,0.11842763480256581,234387.3740378681,0.000228134713026278,7.7587763360639475
834,834,652,5924.850289139331,15198.14346304383,711.4878954101478,762.577749091805,2664.514452575549,26.70125516717809,29.336931526700543,16.170005953300016,389.33153076491067,10.43372411298634,16.562027209539863,170.2697078730061,40.93173189355412,435.0512297457723,0.3601507331215002,-12.56782381361473,-0.002,469.8553281254341,15198.14346304383,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,14.103637672253214,4662.09521484375,3087.811279296875,-664.0553588867188,eta_1_x,0.0,43.72315260900987,4662.09521484375,2074.461669921875,-664.0553588867188,eta_3_top,0.0,14.103637672253214,64.06715463925852,0.35950252204028793,2822.09479801626,61.76219819071677,0.382389643658933,3001.758702722624,37409.81265312735,59.98331097649437,0.11842763480256581,234387.3740378681,0.000228134713026278,7.7587763360639475
835,835,653,15150.245724622842,16390.118444135787,1040.6831919494748,950.6760032053992,3419.6601092856035,15.283568610170306,12.99267716737107,26.24348268508401,457.91254696569297,15.227574410748831,21.29574769747943,482.54301723401016,43.226649103004526,382.9696181031994,0.4589199836581715,24.796235139149573,-0.002,413.6071875514554,16390.118444135787,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,,0.0,258.41654110535404,0.5260383251643002,4129.400852539757,106.56818314956229,0.35784784835529515,2809.1056095890667,106018.1589758939,164.3965380281029,0.35938771230050837,581661.019380847,0.00028837707319332497,14.698857468796987
